url,permalink,title,seller,seller_url,price_usd,is_free,discloses_sales,sales_count,ratings_count,ratings_avg,sales_per_rating,seller_products,seller_ratings_total,top_category
https://dummics.gumroad.com/l/chainedbh,pnqdg,Chained Body Harness,Dummics's Store,https://dummics.gumroad.com,4.00,False,True,44,3,5.0,14.67,15,75,3d/3d-assets/accessories/harnesses
https://dummics.gumroad.com/l/leather-jacket,egqvj,Leather Jacket,Dummics's Store,https://dummics.gumroad.com,15.00,False,False,,0,0.0,,16,78,3d/3d-assets/clothing/jackets
https://dustydevices.gumroad.com/l/phaser-ddl,pochju,Phaser-DDL,Dusty Devices,https://dustydevices.gumroad.com,24.00,False,False,,26,5.0,,,,music-and-sound-design
https://dutchtrader2.gumroad.com/l/lcwnu,lcwnu,ComfyUI WAN 2.2 Image-to-Video Animation Workflow Pack + Lifetime Updates,SolidPar,https://dutchtrader2.gumroad.com,199.00,False,True,134,3,3.3,44.67,,,films
https://dvassallo.gumroad.com/l/small-bets,BpKYQ,Small Bets - Lifetime Membership,Daniel Vassallo,https://dvassallo.gumroad.com,450.00,False,True,7395,189,4.9,39.13,8,577,business-and-money
https://ebookshop10.gumroad.com/l/hnsvs,hnsvs,رحلة شفاء لمدة 30 يومًا - مروة صعب,ebookshop10,https://ebookshop10.gumroad.com,18.99,False,False,,8,4.9,,,,3d
https://eggly69.gumroad.com/l/ChaiHornsbyBlackly69,bffUv,Chain Horns *Commercial License*,Eggly69,https://eggly69.gumroad.com,9.00,False,False,,3,5.0,,75,771,3d/3d-assets/avatar-components/horns
https://eggly69.gumroad.com/l/CyberMask,dvfsri,CyberMask *Commercial License*,Eggly69,https://eggly69.gumroad.com,9.00,False,False,,10,5.0,,75,764,3d/3d-assets/accessories/masks
https://eggly69.gumroad.com/l/Ears-and-Tail-Pack,nSWNu,Ears and Tail Collection *Commercial License*,Eggly69,https://eggly69.gumroad.com,11.00,False,False,,7,5.0,,75,767,3d/3d-assets/avatar-components/ears
https://eggnogz.gumroad.com/l/HuskyEars,aqgaki,Husky Ears [Personal & Commerical Use],EggNog,https://eggnogz.gumroad.com,5.00,False,True,70,5,5.0,14.00,,,3d/3d-assets/avatar-components/ears
https://elaligato.gumroad.com/l/chubby_choker,ojytf,Spiked Heart Choker (rigged)(10k-20k triangles),Chubbytoad,https://elaligato.gumroad.com,5.00,False,True,10,1,5.0,10.00,9,60,3d/3d-assets/accessories/chokers
https://elaligato.gumroad.com/l/chubby_rosechoker,prnjc,Rose Choker (7k triangles),Chubbytoad,https://elaligato.gumroad.com,5.00,False,True,12,0,0.0,,10,61,3d/3d-assets/accessories/chokers
https://elaligato.gumroad.com/l/wnaump,wnaump,Japanese Hair pin Flowers (rigged)(7092 tris),Chubbytoad,https://elaligato.gumroad.com,7.00,False,True,7,0,0.0,,10,61,3d/3d-assets/accessories/jewelry
https://eldritchelias.gumroad.com/l/xipczs,xipczs,Detailed Elk Antlers,Eldritch Elias,https://eldritchelias.gumroad.com,5.00,False,True,150,7,4.9,21.43,3,27,3d/3d-assets/avatar-components/horns
https://eliasyoder.gumroad.com/l/manual,shzoow,The Amish Home Savings Manual,Elias Yoder,https://eliasyoder.gumroad.com,47.00,False,False,,143,5.0,,,,other
https://elioraolivia.gumroad.com/l/thornedlily,oarpan,The Thorned Lily - Book One,Eliora + Olivia,https://elioraolivia.gumroad.com,2.00,False,False,,2,5.0,,,,fiction-books
https://eliteentries.gumroad.com/l/skduu,skduu,Discord Access w/ Trading Indicators and Strategies (Level II) ,Elite Entries Trading Tools,https://eliteentries.gumroad.com,0.00,True,True,82,6,5.0,13.67,,,business-and-money
https://elizabytevr.gumroad.com/l/AnimeHead,oyqxut,"Eliza Anime Head - [VRChat, VTuber, ARKit, Unified Expressions, MMD]",E L I Z A,https://elizabytevr.gumroad.com,0.00,True,True,276,73,5.0,3.78,13,823,3d/3d-assets/avatar-components/heads
https://elizmill.gumroad.com/l/Magiclineart,gztym,⭐️ Magic Line Art Brushes for PROCREATE by Elizmil  ,Eliza Miller,https://elizmill.gumroad.com,6.50,False,True,1681,8,4.9,210.12,12,68,drawing-and-painting
https://elizmill.gumroad.com/l/Universalbrushes,ixsraih,🎀 Universal Brush for Line Art and Blend for PROCREATE + quick video guide,Eliza Miller,https://elizmill.gumroad.com,2.00,False,False,,23,4.7,,12,53,3d
https://ellenescapes.gumroad.com/l/czmhuf,czmhuf,Fujifilm Preset (Lightroom Mobile),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,41,4.0,,11,96,photography
https://ellenescapes.gumroad.com/l/frlro,frlro,90s Baby Disposable Film Preset (Lightroom),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,5,4.0,,11,132,photography
https://ellenescapes.gumroad.com/l/hnyzf,hnyzf,Modern Vintage Preset (Lightroom Mobile),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,32,5.0,,11,105,photography
https://ellenescapes.gumroad.com/l/hvtxs,hvtxs,The Wanderer Preset (Lightroom),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,2,5.0,,11,135,photography
https://ellenescapes.gumroad.com/l/mmcxm,mmcxm,Riviera Film Summer Preset (Lightroom),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,6,4.5,,11,131,3d/3d-assets/3ds-max
https://ellenescapes.gumroad.com/l/mngewr,mngewr,Eight Escape Preset Bundle (Lightroom Mobile),Ellen Escapes,https://ellenescapes.gumroad.com,9.99,False,False,,11,4.4,,11,126,fiction-books/children-s-books
https://ellenescapes.gumroad.com/l/rvvbyj,rvvbyj,Honey Film Preset (Lightroom),Ellen Escapes,https://ellenescapes.gumroad.com,2.99,False,False,,1,4.0,,11,136,photography
https://elmoustakim.gumroad.com/l/tobiipp,tobiipp,The wizard of the village,El Moustakim AHMED MAHAMOUD,https://elmoustakim.gumroad.com,5.99,False,False,,4,5.0,,,,fiction-books
https://elvenessentials1111.gumroad.com/l/yeoibx,yeoibx,Golden Butterfly - 18k Gold Plated - Handmade - Feather Earrings ,Elven Essentials,https://elvenessentials1111.gumroad.com,45.00,False,False,,0,0.0,,,,3d/3d-assets/accessories/jewelry
https://emaillove.gumroad.com/l/email-love-figma-plugin,qlaciu,Email Love Figma Plugin → HTML Email Builder,Email Love,https://emaillove.gumroad.com,0.00,True,False,,6,5.0,,,,design
https://embercat.gumroad.com/l/catpiercings,tbnck,KhnfuCat Piercings,NeoEmberArts,https://embercat.gumroad.com,2.00,False,False,,2,5.0,,3,14,3d/3d-assets/accessories/jewelry
https://embracefx.gumroad.com/l/damagecontrol,ixbnjd,Damage Control - Ultimate Bundle (Early Birds Price!),Embrace FX,https://embracefx.gumroad.com,60.00,False,False,,2,5.0,,16,2725,3d/3d-assets
https://emilianopennisi.gumroad.com/l/ccvbq,ccvbq,ProbeFFT \ FFT Percussion& & Spectral Soundscape,Emi liano,https://emilianopennisi.gumroad.com,39.00,False,True,122,8,5.0,15.25,9,169,music-and-sound-design
https://emilianopennisi.gumroad.com/l/dkgxa,dkgxa,Panacousticon Series | Max For Live for Ableton and Push,Emi liano,https://emilianopennisi.gumroad.com,39.00,False,True,204,21,5.0,9.71,9,156,music-and-sound-design
https://emilianopennisi.gumroad.com/l/qoioi,qoioi,Experimental Instrument Collection for Sound Design,Emi liano,https://emilianopennisi.gumroad.com,149.00,False,False,,0,0.0,,10,177,music-and-sound-design
https://emilianopennisi.gumroad.com/l/zzqmt,zzqmt,Brain Recordings | Max For Live for Ableton and Push ,Emi liano,https://emilianopennisi.gumroad.com,49.00,False,True,285,50,5.0,5.70,9,127,music-and-sound-design
https://emwhitenoise.gumroad.com/l/emwhitenoise,lhvzf,🎧 The Fan-First Music Startup Database,Emily White,https://emwhitenoise.gumroad.com,20.00,False,True,517,8,5.0,64.62,,,recorded-music
https://enhancedinfo.gumroad.com/l/advancedresearch,OUFeb,ADVANCED RESEARCH PROGRAM,ENHANCEDINFO,https://enhancedinfo.gumroad.com,47.00,False,False,,0,0.0,,16,777,fitness-and-health
https://enhancedinfo.gumroad.com/l/customcycleno,iOWUj,OPTIMIZED CYCLE COACHING,ENHANCEDINFO,https://enhancedinfo.gumroad.com,400.00,False,False,,51,5.0,,15,726,3d
https://enhancedinfo.gumroad.com/l/innersanctum,lsIYq,THE INNER SANCTUM - by enhancedinfo,ENHANCEDINFO,https://enhancedinfo.gumroad.com,0.00,True,False,,67,4.9,,15,710,3d/3d-assets/3ds-max
https://eproessentials.gumroad.com/l/DigitalProductCreationeBook,dlcuvv,Digital Product Creation eBook | ChatGPT & Canva Guide 2026 | 87 Pages + Bonuses | PLR Template,Epro Essentials,https://eproessentials.gumroad.com,7.00,False,True,60,1,5.0,60.00,114,1093,fiction-books
https://erasers45.gumroad.com/l/blockblender2,ecvbuo,VoxelVision IV (formerly BlockBlender),Erasers45-Studios,https://erasers45.gumroad.com,0.00,True,True,9090,37,4.9,245.68,,,3d
https://erinptah.gumroad.com/l/shipping-special,wdibqg,Leif & Thorn Backlist Shipping Special,Erin Ptah,https://erinptah.gumroad.com,160.00,False,True,6,0,0.0,,23,79,comics-and-graphic-novels
https://erythrina.gumroad.com/l/nardoantlers,xnjgpl,Free Nardoragon Antlers,Erythrina,https://erythrina.gumroad.com,0.00,True,False,,41,4.8,,9,37,3d/3d-assets/avatar-components/horns
https://everstitchstudio.gumroad.com/l/DenimHandbag,xhlvz,Denim Handbag Sewing Pattern Recycled Jeans Project (PDF + Video),EverstitchStudio,https://everstitchstudio.gumroad.com,5.98,False,False,,0,0.0,,,,3d/3d-assets/accessories/bags
https://ewfaesynergyfields.gumroad.com/l/scocg,scocg,🜁 DARK FIELD COMMAND |  Tier II – Ascension Circuit | SOURCE CODE™ Transmission,Ewfae Synergy Fields,https://ewfaesynergyfields.gumroad.com,666.00,False,False,,0,0.0,,23,33,audio
https://ewfaesynergyfields.gumroad.com/l/xvocs,xvocs,Extreme Luck  - The Creator's Project Edition,Ewfae Synergy Fields,https://ewfaesynergyfields.gumroad.com,604.00,False,False,,0,0.0,,23,33,audio
https://exlife.gumroad.com/l/acidcoat,krfpdf,acid coat,exlife,https://exlife.gumroad.com,15.00,False,True,9,0,0.0,,,,3d/3d-assets/clothing/jackets
https://exlife.gumroad.com/l/theriantag,brhrw,therian tag,exlife,https://exlife.gumroad.com,5.95,False,True,2,1,5.0,2.00,,,3d/3d-assets/accessories/jewelry
https://falsk.gumroad.com/l/bagharness,fblpgx,EYS Bag Harness (commercial),falsk,https://falsk.gumroad.com,999.00,False,False,,4,5.0,,31,847,3d/3d-assets/accessories/harnesses
https://faridmammadov.gumroad.com/l/G-Ready,uzwvxd,G-Ready - Game Ready Modeling Tools,Farid Mammadov,https://faridmammadov.gumroad.com,14.90,False,False,,90,5.0,,,,3d/3d-assets/blender
https://filippo02003.gumroad.com/l/nfphyb,nfphyb,Harness for Winterpaw Canine,Filippo,https://filippo02003.gumroad.com,15.00,False,True,24,1,5.0,24.00,7,34,3d/3d-assets/accessories/harnesses
https://firefluff3d.gumroad.com/l/bfciwt,bfciwt,Undies for the Awtter,Fire,https://firefluff3d.gumroad.com,5.00,False,False,,5,5.0,,,,3d/3d-assets/clothing/bottoms
https://firstgenwealth.gumroad.com/l/ebDbEN,ebDbEN,THE RUNNERS COMMUNITY ,First Generation Wealth Building,https://firstgenwealth.gumroad.com,0.00,True,False,,63,4.9,,,,education
https://fitandball.gumroad.com/l/georgesystemv2,azotld,The system V3.1 (June Update) - Elevate your health by using these high impact strategies.,George Ferman,https://fitandball.gumroad.com,0.00,True,False,,99,5.0,,14,181,fitness-and-health
https://flamesound.gumroad.com/l/vatra,ceeuzz,VATRA,Flame Sound,https://flamesound.gumroad.com,69.00,False,False,,32,5.0,,11,2736,3d/3d-assets/3ds-max
https://flexborne.gumroad.com/l/yvepc,yvepc,"12 Week Aesthetic Body Blueprint : Proven System to Build Muscle, Burn Fat, Boost Testo & Transform",Flexborne,https://flexborne.gumroad.com,37.00,False,False,,0,0.0,,,,fitness-and-health
https://floatlocker.gumroad.com/l/mjazI,mjazI,The DeFi-nitive Uniswap V3 Trading Development & Mentorship **BUNDLE**,DeFi COINoisseurs,https://floatlocker.gumroad.com,1999.00,False,True,45,2,5.0,22.50,,,business-and-money
https://flormoomodels.gumroad.com/l/NovaBangs,sqxgp,(Novabeast) Blinding Bangs,Flormoo,https://flormoomodels.gumroad.com,5.00,False,True,181,4,5.0,45.25,9,29,3d/3d-assets/avatar-components/hair
https://flormoomodels.gumroad.com/l/NovaPunkHair,vmxyf,(Novabeast) Punky Hair,Flormoo,https://flormoomodels.gumroad.com,5.00,False,False,,2,5.0,,9,31,3d/3d-assets/avatar-components/hair
https://flormoomodels.gumroad.com/l/NovaScientistDress,fzpdh,Novabeast Chic Science Dress,Flormoo,https://flormoomodels.gumroad.com,10.00,False,True,48,3,5.0,16.00,9,30,3d/3d-assets/clothing/dresses
https://flormoomodels.gumroad.com/l/OttarooHarness,vwgeu,Ottaroo Harness,Flormoo,https://flormoomodels.gumroad.com,8.00,False,True,15,3,5.0,5.00,9,30,3d/3d-assets/accessories/harnesses
https://fluffyzarkus.gumroad.com/l/bodysuit,ekryw,Bodysuit for Novabeast,FluffyZarkus,https://fluffyzarkus.gumroad.com,5.00,False,False,,4,5.0,,3,10,3d/3d-assets/clothing/bodysuits
https://fluffyzarkus.gumroad.com/l/plague,bvxvj,Plague Doctor Mask for the Novabeast,FluffyZarkus,https://fluffyzarkus.gumroad.com,5.00,False,False,,2,5.0,,3,12,3d/3d-assets/accessories/masks
https://foolystuffz.gumroad.com/l/HeartPocketJeans,byyic,❥-┊ Heart Pocket Jeans ┊ Commercial Use,Fooly Stuffz⠀⠀⠀⠀⠀⠀,https://foolystuffz.gumroad.com,9.00,False,False,,0,0.0,,26,68,3d/3d-assets/clothing/bottoms
https://foolystuffz.gumroad.com/l/kittymask,wjymi,❥-┊ Kitty Mask ┊ Commercial Use,Fooly Stuffz⠀⠀⠀⠀⠀⠀,https://foolystuffz.gumroad.com,6.00,False,False,,0,0.0,,26,68,3d/3d-assets/accessories/masks
https://formularats.gumroad.com/l/uasxo,uasxo,All-In-One Collar (11 charms/tags/leash options!),FormulaRats,https://formularats.gumroad.com,4.00,False,False,,4,5.0,,52,1549,3d/3d-assets/accessories
https://foxipaws.gumroad.com/l/Calypso,vcgdn,Calypso Shark  - Aquatic Dragon Furry Hybrid Vrchat Facetracking 3.0 (PC + QUEST + Good Rank),FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,133,5.0,,37,11202,3d
https://foxipaws.gumroad.com/l/Celeste,deskii,Celeste Dragon - Furry Vrchat Avatar PC + QUEST Facetracking,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,263,5.0,,37,11072,3d
https://foxipaws.gumroad.com/l/CyberFur,tnkwwj,Cyber Archer and Kyoko Vrchat 3.0 PC + Quest,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,366,4.9,,37,10980,gaming
https://foxipaws.gumroad.com/l/Dantee,aabrr,Dante Canine/Wolf  (PC+QUEST) Facetracking + Good Rank Furry,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,549,5.0,,37,10786,3d
https://foxipaws.gumroad.com/l/Elliot,symzu,Elliot Deer/Goat/Ram Furry Vrchat 3.0 (PC + QUEST FACETRACKING) ,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,144,5.0,,37,11191,3d
https://foxipaws.gumroad.com/l/Nebula2,iqqfh,Nebula the Foxigen - Vrchat Furry Avatar - Facetracking - PC + QUEST,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,363,5.0,,37,10972,3d
https://foxipaws.gumroad.com/l/Nyx,ttjdim,Nyx the Snow Leopard Kitty Cat  - Furry Vrchat Avatar (PC + QUEST + FACETRACKING),FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,259,5.0,,37,11076,3d
https://foxipaws.gumroad.com/l/Roxy,pcfcao,Roxy Puppy Dog Pom - Furry Vrchat Avatar (PC + QUEST + FACETRACKING) ,FoxiPaws,https://foxipaws.gumroad.com,35.00,False,False,,173,5.0,,37,11162,3d
https://fratfuel.gumroad.com/l/mmrxt,mmrxt,frat classics crate,college dj sauce,https://fratfuel.gumroad.com,0.00,True,True,1631,4,5.0,407.75,,,recorded-music
https://frmwrkd.gumroad.com/l/SkillPack,nbnoug,The Motion Graphics Engine for Claude — 2-Skill Pack (Remotion + AI Video + ShotBuilder),FRMWRKD,https://frmwrkd.gumroad.com,16.00,False,True,189,0,0.0,,5,32,films
https://fromhispresence.gumroad.com/l/XFRmw,XFRmw,Monthly Partnership with Jamie,Jamie Rohrbaugh,https://fromhispresence.gumroad.com,0.00,True,False,,38,4.7,,171,1447,audio
https://frostywuff.gumroad.com/l/kvvstg,kvvstg,Casual Outfit for Novabeast (V1 - V1.2 compatible) ,Frosty,https://frostywuff.gumroad.com,15.00,False,False,,7,5.0,,18,218,3d/3d-assets/clothing
https://ftus.gumroad.com/l/immersive,cssnqb,IMMERSIVE SOUND BUNDLE,Free To Use Sounds,https://ftus.gumroad.com,10.00,False,False,,11,4.9,,16,665,music-and-sound-design
https://fuchsundvogel.gumroad.com/l/zORJ,zORJ,FuV CanvasSize,Fuchs & Vogel,https://fuchsundvogel.gumroad.com,12.00,False,False,,42,4.7,,8,25,3d/3d-assets/cinema-4d
https://furbo.gumroad.com/l/dovvnv,dovvnv,FυɾႦσ'ʂ Mҽʂʂყ Ⴆυɳ ʂƚყʅҽ // VRCԋαƚ // Aʋαƚαɾ αƈƈҽʂʂσɾყ,Furbo_,https://furbo.gumroad.com,10.00,False,False,,7,5.0,,6,97,3d/3d-assets/accessories
https://fuzzbooth.gumroad.com/l/blackcollar,eohsa,Black Collar 3D Model,Fuzzbooth,https://fuzzbooth.gumroad.com,3.99,False,False,,0,0.0,,,,3d/3d-assets/accessories/chokers
https://fx23.gumroad.com/l/CzzYE,CzzYE,Psyscope pro full version license for WINDOWS 64,Fx23,https://fx23.gumroad.com,29.00,False,False,,91,4.9,,2,33,music-and-sound-design
https://gabe1resells.gumroad.com/l/vpnmg,vpnmg,WATCH BELT JEWELEY VENDOR,Gabe,https://gabe1resells.gumroad.com,10.99,False,False,,0,0.0,,,,3d/3d-assets/accessories/jewelry
https://gakutada.gumroad.com/l/DeepPaint,ffodac,Deep Paint -Blender GP Modeling & Painting tool Set,Gaku,https://gakutada.gumroad.com,0.00,True,False,,137,5.0,,4,42,drawing-and-painting
https://gamingmodding2.gumroad.com/l/770sthm,jyvga,[ETS2] Scania NG 770S V8 Thermo Line,Gaming ModdinG,https://gamingmodding2.gumroad.com,20.00,False,False,,7,5.0,,62,526,gaming
https://gamingmodding2.gumroad.com/l/gmintadn,yczxx,[ETS2] 15 Option New Generation Scania NG S Mega Package Interior Add-On,Gaming ModdinG,https://gamingmodding2.gumroad.com,15.00,False,False,,4,5.0,,62,529,gaming
https://gamingmodding2.gumroad.com/l/gmsadn,taivf,[ETS2] SCANİA S NEXTGEN MEGA CHASSİS ADD-ON V1,Gaming ModdinG,https://gamingmodding2.gumroad.com,18.00,False,False,,4,3.8,,62,529,gaming
https://gamingmodding2.gumroad.com/l/ng770s,kimwyh,[ETS2] Scania NG 770S V8+FlatBed Trailer,Gaming ModdinG,https://gamingmodding2.gumroad.com,20.00,False,False,,5,5.0,,62,528,gaming
https://gamingmodding2.gumroad.com/l/ngs650v8,zroosu,[ETS2] Scania NG S650 V8+Curtain Forklift Trailer,Gaming ModdinG,https://gamingmodding2.gumroad.com,20.00,False,False,,16,4.1,,62,517,gaming
https://gamingmodding2.gumroad.com/l/sprintertourer,hdqzv,[ETS2] Mercedes-Benz Sprinter (Tourer Megamod),Gaming ModdinG,https://gamingmodding2.gumroad.com,22.50,False,False,,25,4.2,,62,508,gaming
https://gamma22.gumroad.com/l/diamond,hgfhg,Diamond Round Cut 3D model,ArchViz Assets - Gamma 2.2,https://gamma22.gumroad.com,5.00,False,False,,0,0.0,,8,83,3d/3d-assets/accessories/jewelry
https://ganzeer.gumroad.com/l/TSG,vycwv,The Solar Grid: Complete E-Book,ganzeer,https://ganzeer.gumroad.com,1.00,False,True,101,6,5.0,16.83,,,comics-and-graphic-novels
https://gatojazz.gumroad.com/l/gatojazzescalas,vjcjk,No Sabes Estudiar Tus Escalas,Gato Jazz Academy 🐱,https://gatojazz.gumroad.com,28.00,False,False,,0,0.0,,,,recorded-music
https://gell3d.gumroad.com/l/LongHair2,gjioh,Hair (#1) Long Female - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,3,3.0,,57,397,3d/3d-assets/avatar-components/hair
https://gell3d.gumroad.com/l/TailShark,hcqiqh,Tail (#1) Shark - VRChat Asset,Gell3D,https://gell3d.gumroad.com,12.00,False,False,,9,4.9,,57,391,3d/3d-assets/avatar-components/tails
https://gell3d.gumroad.com/l/angelwing1,jqbgn,Wings (#4) Angel - VRChat Asset,Gell3D,https://gell3d.gumroad.com,8.00,False,False,,0,0.0,,58,400,3d/3d-assets/accessories/wings
https://gell3d.gumroad.com/l/byaqia,byaqia,Ears (#5) Wolf Fluffy - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,5,5.0,,57,395,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/ears1,gzosd,Ears (#1) Fox - VRChat Asset,Gell3D,https://gell3d.gumroad.com,8.00,False,False,,3,5.0,,57,397,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/ears3piercing,raadw,Ears (#3) Piercings - VRChat Asset - Commercial Use,Gell3D,https://gell3d.gumroad.com,9.00,False,False,,0,0.0,,58,400,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/ears4,ngzti,Ears (#4) FREE - Commercial Use - VRChat Asset,Gell3D,https://gell3d.gumroad.com,0.00,True,False,,77,5.0,,57,323,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/ears7,hdopns,Ears (#7) Fennec - VRChat Asset,Gell3D,https://gell3d.gumroad.com,9.00,False,False,,0,0.0,,58,400,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/ears8piercings,mswsc,Ears (#8) Fluffy Piercings - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,1,5.0,,57,399,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/earsdog,dwgnm,Ears (#9) Fluffy Puppy Dog - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,0,0.0,,58,400,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/hairanime,inwka,Hair (#7) Long Anime - VRChat Asset,Gell3D,https://gell3d.gumroad.com,12.00,False,False,,0,0.0,,58,400,3d/3d-assets/avatar-components/hair
https://gell3d.gumroad.com/l/longears,tkhsy,Ears (#10) Long Fluffy - Puppy Dog - Bunny Rabbit - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,0,0.0,,58,400,3d/3d-assets/avatar-components/ears
https://gell3d.gumroad.com/l/tail2,ggxzk,Tail (#2) Dragon - VRChat Asset,Gell3D,https://gell3d.gumroad.com,12.00,False,False,,4,4.0,,57,396,3d/3d-assets/avatar-components/tails
https://gell3d.gumroad.com/l/tailcat,gvmjol,Tail (#7) Cat Fluffy Ribbon- VRChat Asset,Gell3D,https://gell3d.gumroad.com,12.00,False,False,,3,4.7,,57,397,3d/3d-assets/avatar-components/tails
https://gell3d.gumroad.com/l/wings5,hybhbg,Wings (#5) Angel Ribbon Bow - VRChat Asset,Gell3D,https://gell3d.gumroad.com,10.00,False,False,,0,0.0,,58,400,3d/3d-assets/accessories/wings
https://geoimgr.gumroad.com/l/geoimgr,TdVwG,GeoImgr Pro Subscription,GeoImgr,https://geoimgr.gumroad.com,0.00,True,False,,184,4.8,,,,3d/3d-assets/3ds-max
https://georguebler.gumroad.com/l/pseir,pseir,AAA Character & Hard-Surface Design - Mentorship,Georg Uebler,https://georguebler.gumroad.com,1400.00,False,True,12,5,5.0,2.40,4,45,design
https://georgvw.gumroad.com/l/manga_brushes,kLMya,MANGA INK & ASIAN PAINT Brush Set: 25+ Procreate Brushes incl. Free Updates,GeorgBrush.club | 2000+ Procreate Brushes,https://georgvw.gumroad.com,5.00,False,False,,18,5.0,,47,3318,comics-and-graphic-novels
https://gfinancecollege.gumroad.com/l/clovertraderhub2024,bhbncp,CLOVER TRADER HUB,G Finance Group LLC,https://gfinancecollege.gumroad.com,0.00,True,True,58,25,5.0,2.32,9,21,business-and-money
https://ghostly.gumroad.com/l/caninemale,RfYNG,Ghostly Male Canines,GHOSTLY,https://ghostly.gumroad.com,40.00,False,False,,90,5.0,,39,2240,gaming
https://ghostly.gumroad.com/l/dxtyta,dxtyta,Ghostly Female Hair Pack [Creator Kit],GHOSTLY,https://ghostly.gumroad.com,10.00,False,False,,13,4.8,,39,2317,3d/3d-assets/avatar-components/hair
https://ghostly.gumroad.com/l/femalecanine,hNDzU,Ghostly Female Canines VRChat Avatar,GHOSTLY,https://ghostly.gumroad.com,40.00,False,False,,173,4.9,,39,2157,gaming
https://ghostly.gumroad.com/l/femboycanine,clILj,Ghostly Femboy Canines,GHOSTLY,https://ghostly.gumroad.com,40.00,False,False,,87,4.8,,39,2243,gaming
https://gingermints.gumroad.com/l/uvyfvo,uvyfvo,Rope Sweat Pants for NovaBeast and Mayu,Gingermints,https://gingermints.gumroad.com,10.00,False,False,,0,0.0,,3,11,3d/3d-assets/clothing
https://glitchychl.gumroad.com/l/asuka,niska,Deira Latex Evangelion Plugsuit,Glitchyෆ,https://glitchychl.gumroad.com,10.00,False,False,,3,4.3,,21,70,3d/3d-assets/clothing/bodysuits
https://glitchychl.gumroad.com/l/cyupi,hercr,Novabeast Casual Fit,Glitchyෆ,https://glitchychl.gumroad.com,12.00,False,True,126,5,4.2,25.20,21,68,3d/3d-assets/clothing/jackets
https://gloria3d.gumroad.com/l/HighFantasyElf,ynyzi,High fantasy Elf Dress,Gloria 3D,https://gloria3d.gumroad.com,7.00,False,False,,17,4.6,,,,3d/3d-assets/clothing/dresses
https://gloria3d.gumroad.com/l/yvkxv,yvkxv,Star Night - Celestial Gown Dress for Vrchat,Gloria 3D,https://gloria3d.gumroad.com,7.00,False,False,,1,5.0,,3,22,3d/3d-assets/clothing/dresses
https://glowhubcreative.gumroad.com/l/paper-archives-mockup-collection,nykxl,Paper Archives Collection • 30 Mockups,Bianca ✸ Glowhub Creative Co.,https://glowhubcreative.gumroad.com,50.00,False,False,,0,0.0,,37,115,design
https://glowupwithlyna.gumroad.com/l/luovl,luovl,METAMORPHOSIS: The 90-Day System That Makes You Unrecognizable,lyna,https://glowupwithlyna.gumroad.com,17.00,False,False,,5,4.2,,,,fitness-and-health
https://glukoz.gumroad.com/l/uvpackmaster,wahhm,UVPackmaster PRO for Blender (latest),glukoz (3Coords),https://glukoz.gumroad.com,0.00,True,False,,334,5.0,,2,64,3d
https://glukoz.gumroad.com/l/uvpackmaster-maya,xktiei,UVPackmaster PRO for Maya (latest),glukoz (3Coords),https://glukoz.gumroad.com,0.00,True,False,,12,5.0,,2,386,3d/3d-assets
https://godsmessagenow.gumroad.com/l/fpeatj,fpeatj,The Christ Fellowship – Support the Ministry,God's Message Joy,https://godsmessagenow.gumroad.com,0.00,True,False,,4,5.0,,3,21,3d/3d-assets/3ds-max
https://gracielangraw.gumroad.com/l/jgwul,jgwul,Rainbow of Raw:  110+ Raw Vegan Recipes,Grace Lang,https://gracielangraw.gumroad.com,45.99,False,False,,15,4.9,,,,3d
https://grafikarfonts.gumroad.com/l/beryl_6,kiiude,Béryl 24°3′55″N 5°3′23″E #6,Ammar Bouras,https://grafikarfonts.gumroad.com,499.00,False,False,,0,0.0,,,,photography
